,target,nk,time
64,cpu,25,0.050518035888671875
65,cpu,25,0.04998302459716797
66,cpu,25,0.05061960220336914
67,cpu,25,0.05032181739807129
68,cpu,25,0.0508580207824707
69,cpu,25,0.05043458938598633
70,cpu,25,0.050608158111572266
71,cpu,25,0.050351858139038086
72,cpu,25,0.05086970329284668
73,cpu,25,0.05013847351074219
74,cpu,25,0.050225257873535156
75,cpu,25,0.0499727725982666
76,cpu,25,0.05079841613769531
77,cpu,25,0.049884796142578125
78,cpu,25,0.05057263374328613
79,cpu,25,0.050364017486572266
80,cpu,25,0.051419973373413086
81,cpu,25,0.05096721649169922
82,cpu,25,0.05085492134094238
83,cpu,25,0.05024981498718262
84,cpu,25,0.05037188529968262
85,cpu,25,0.0496826171875
86,cpu,25,0.05054140090942383
87,cpu,25,0.04985165596008301
88,cpu,25,0.0504605770111084
89,cpu,25,0.0512692928314209
90,cpu,25,0.05162215232849121
91,cpu,25,0.05117964744567871
92,cpu,25,0.051856040954589844
93,cpu,25,0.05127096176147461
94,cpu,25,0.051752328872680664
95,cpu,25,0.050919294357299805
96,cpu,25,0.05158853530883789
97,cpu,25,0.05101752281188965
98,cpu,25,0.05162930488586426
99,cpu,25,0.051312923431396484
100,cpu,25,0.051854848861694336
101,cpu,25,0.050728559494018555
102,cpu,25,0.051520586013793945
103,cpu,25,0.05022478103637695
104,cpu,25,0.05077624320983887
105,cpu,25,0.050801992416381836
106,cpu,25,0.05106496810913086
107,cpu,25,0.0510103702545166
108,cpu,25,0.05051422119140625
109,cpu,25,0.050251007080078125
110,cpu,25,0.05065655708312988
111,cpu,25,0.050307273864746094
112,cpu,25,0.05024242401123047
113,cpu,25,0.05044817924499512
114,cpu,25,0.05035591125488281
115,cpu,25,0.05125999450683594
116,cpu,25,0.050757408142089844
117,cpu,25,0.05115866661071777
118,cpu,25,0.051177024841308594
119,cpu,25,0.050960540771484375
120,cpu,25,0.05103898048400879
121,cpu,25,0.05113697052001953
122,cpu,25,0.051129817962646484
123,cpu,25,0.05089163780212402
124,cpu,25,0.0504608154296875
125,cpu,25,0.04975533485412598
126,cpu,25,0.04999208450317383
127,cpu,25,0.04962038993835449
128,cpu,25,0.04966878890991211
129,cpu,25,0.05004072189331055
130,cpu,25,0.05016589164733887
131,cpu,25,0.05012941360473633
132,cpu,25,0.05019545555114746
133,cpu,25,0.05029797554016113
134,cpu,25,0.049986839294433594
135,cpu,25,0.050122976303100586
136,cpu,25,0.0503687858581543
137,cpu,25,0.05059552192687988
138,cpu,25,0.05037856101989746
139,cpu,25,0.05020642280578613
140,cpu,25,0.0501866340637207
141,cpu,25,0.05044412612915039
142,cpu,25,0.05086112022399902
143,cpu,25,0.050502777099609375
144,cpu,25,0.05020475387573242
145,cpu,25,0.05005192756652832
146,cpu,25,0.04992842674255371
147,cpu,25,0.050400495529174805
148,cpu,25,0.05039381980895996
149,cpu,25,0.05027580261230469
150,cpu,25,0.05025982856750488
151,cpu,25,0.050087690353393555
152,cpu,25,0.05005788803100586
153,cpu,25,0.05036735534667969
154,cpu,25,0.050208330154418945
155,cpu,25,0.05050039291381836
156,cpu,25,0.05047798156738281
157,cpu,25,0.05143141746520996
158,cpu,25,0.05113506317138672
159,cpu,25,0.05077791213989258
160,cpu,25,0.05162787437438965
161,cpu,25,0.05147528648376465
162,cpu,25,0.051993608474731445
163,cpu,25,0.05106782913208008
164,cpu,25,0.05032992362976074
165,cpu,25,0.05017733573913574
166,cpu,25,0.05000901222229004
167,cpu,25,0.05028080940246582
168,cpu,25,0.05028700828552246
169,cpu,25,0.05054116249084473
170,cpu,25,0.050257205963134766
171,cpu,25,0.05012154579162598
172,cpu,25,0.050066232681274414
173,cpu,25,0.05057787895202637
174,cpu,25,0.05013871192932129
175,cpu,25,0.05064749717712402
176,cpu,25,0.04968690872192383
177,cpu,25,0.05088973045349121
178,cpu,25,0.05034208297729492
179,cpu,25,0.05189180374145508
180,cpu,25,0.05024147033691406
181,cpu,25,0.050946712493896484
182,cpu,25,0.05069303512573242
183,cpu,25,0.05051684379577637
184,cpu,25,0.04988217353820801
185,cpu,25,0.050127506256103516
186,cpu,25,0.04987311363220215
187,cpu,25,0.04979205131530762
188,cpu,25,0.049685001373291016
189,cpu,25,0.04958534240722656
190,cpu,25,0.0503697395324707
191,cpu,25,0.049844980239868164
192,cpu,25,0.0501708984375
193,cpu,25,0.05013918876647949
194,cpu,25,0.050698280334472656
195,cpu,25,0.05116605758666992
196,cpu,25,0.052086830139160156
197,cpu,25,0.05588054656982422
198,cpu,25,0.06285619735717773
199,cpu,25,0.05988144874572754
200,cpu,25,0.05131888389587402
201,cpu,25,0.0505518913269043
202,cpu,25,0.0502934455871582
203,cpu,25,0.04995393753051758
204,cpu,25,0.05039811134338379
205,cpu,25,0.050360679626464844
206,cpu,25,0.05080151557922363
207,cpu,25,0.05007052421569824
208,cpu,25,0.05043435096740723
209,cpu,25,0.05015373229980469
210,cpu,25,0.050331830978393555
211,cpu,25,0.04994368553161621
212,cpu,25,0.05039811134338379
213,cpu,25,0.05006241798400879
214,cpu,25,0.05059409141540527
215,cpu,25,0.050043344497680664
216,cpu,25,0.05089831352233887
217,cpu,25,0.050252437591552734
218,cpu,25,0.05054593086242676
219,cpu,25,0.04991745948791504
220,cpu,25,0.051249027252197266
221,cpu,25,0.05054616928100586
222,cpu,25,0.05085587501525879
223,cpu,25,0.049803733825683594
224,cpu,25,0.05052971839904785
225,cpu,25,0.04969310760498047
226,cpu,25,0.050505638122558594
227,cpu,25,0.050060272216796875
228,cpu,25,0.050423383712768555
229,cpu,25,0.05015277862548828
230,cpu,25,0.05044078826904297
231,cpu,25,0.049860477447509766
232,cpu,25,0.050531625747680664
233,cpu,25,0.04996037483215332
234,cpu,25,0.05020546913146973
235,cpu,25,0.050539255142211914
236,cpu,25,0.052034616470336914
237,cpu,25,0.05136871337890625
238,cpu,25,0.051329851150512695
239,cpu,25,0.05068087577819824
240,cpu,25,0.051842689514160156
241,cpu,25,0.05140399932861328
242,cpu,25,0.05127906799316406
243,cpu,25,0.05111050605773926
244,cpu,25,0.05154681205749512
245,cpu,25,0.050633907318115234
246,cpu,25,0.05176901817321777
247,cpu,25,0.05083727836608887
248,cpu,25,0.05152273178100586
249,cpu,25,0.05072474479675293
250,cpu,25,0.05037236213684082
251,cpu,25,0.050028085708618164
252,cpu,25,0.050542593002319336
253,cpu,25,0.0498507022857666
254,cpu,25,0.051041603088378906
255,cpu,25,0.05033397674560547
256,cpu,25,0.05066227912902832
257,cpu,25,0.050305843353271484
258,cpu,25,0.0500950813293457
259,cpu,25,0.05005145072937012
260,cpu,25,0.05155825614929199
261,cpu,25,0.05046248435974121
262,cpu,25,0.050736427307128906
263,cpu,25,0.04979085922241211
264,cpu,25,0.05054664611816406
265,cpu,25,0.050140380859375
266,cpu,25,0.050660133361816406
267,cpu,25,0.05029416084289551
268,cpu,25,0.050844669342041016
269,cpu,25,0.05052638053894043
270,cpu,25,0.050226449966430664
271,cpu,25,0.050103187561035156
272,cpu,25,0.051122188568115234
273,cpu,25,0.050568342208862305
274,cpu,25,0.050496816635131836
275,cpu,25,0.05067133903503418
276,cpu,25,0.05041074752807617
277,cpu,25,0.05013918876647949
278,cpu,25,0.05071902275085449
279,cpu,25,0.05056309700012207
280,cpu,25,0.051390647888183594
281,cpu,25,0.05103468894958496
282,cpu,25,0.05067110061645508
283,cpu,25,0.04996514320373535
284,cpu,25,0.05043745040893555
285,cpu,25,0.050144195556640625
286,cpu,25,0.05046963691711426
287,cpu,25,0.04962754249572754
288,cpu,25,0.050614118576049805
289,cpu,25,0.04981350898742676
290,cpu,25,0.05057024955749512
291,cpu,25,0.050066471099853516
292,cpu,25,0.05067873001098633
293,cpu,25,0.050347089767456055
294,cpu,25,0.05054116249084473
295,cpu,25,0.05101656913757324
296,cpu,25,0.05050921440124512
297,cpu,25,0.04994511604309082
298,cpu,25,0.05021548271179199
299,cpu,25,0.05020594596862793
300,cpu,25,0.05158495903015137
301,cpu,25,0.050965309143066406
302,cpu,25,0.05106854438781738
303,cpu,25,0.05032539367675781
304,cpu,25,0.05045890808105469
305,cpu,25,0.05016016960144043
306,cpu,25,0.05262470245361328
307,cpu,25,0.0516047477722168
308,cpu,25,0.05176854133605957
309,cpu,25,0.050984859466552734
310,cpu,25,0.05152392387390137
311,cpu,25,0.051297903060913086
312,cpu,25,0.05081009864807129
313,cpu,25,0.050733089447021484
314,cpu,25,0.05137467384338379
315,cpu,25,0.05051469802856445
316,cpu,25,0.051160573959350586
317,cpu,25,0.049508094787597656
318,cpu,25,0.050431251525878906
319,cpu,25,0.050528526306152344
320,cpu,25,0.05141925811767578
321,cpu,25,0.05109691619873047
322,cpu,25,0.05063152313232422
323,cpu,25,0.05039095878601074
324,cpu,25,0.05382680892944336
325,cpu,25,0.05687141418457031
326,cpu,25,0.050467491149902344
327,cpu,25,0.05028057098388672
328,cpu,25,0.05181407928466797
329,cpu,25,0.05078411102294922
330,cpu,25,0.051352500915527344
331,cpu,25,0.05086159706115723
332,cpu,25,0.051351070404052734
333,cpu,25,0.050238609313964844
334,cpu,25,0.050421953201293945
335,cpu,25,0.04989790916442871
336,cpu,25,0.05062246322631836
337,cpu,25,0.05003786087036133
338,cpu,25,0.050370216369628906
339,cpu,25,0.05098700523376465
340,cpu,25,0.05101203918457031
341,cpu,25,0.04993081092834473
342,cpu,25,0.05025434494018555
343,cpu,25,0.04984331130981445
344,cpu,25,0.05080389976501465
345,cpu,25,0.0502169132232666
346,cpu,25,0.05008339881896973
347,cpu,25,0.05050921440124512
348,cpu,25,0.050722599029541016
349,cpu,25,0.05033159255981445
350,cpu,25,0.050971031188964844
351,cpu,25,0.05077219009399414
352,cpu,25,0.05123567581176758
353,cpu,25,0.050908803939819336
354,cpu,25,0.05172014236450195
355,cpu,25,0.05124521255493164
356,cpu,25,0.05125880241394043
357,cpu,25,0.051110267639160156
358,cpu,25,0.05176496505737305
359,cpu,25,0.052172183990478516
360,cpu,25,0.052312374114990234
361,cpu,25,0.05139613151550293
362,cpu,25,0.05050516128540039
363,cpu,25,0.04979515075683594
364,cpu,25,0.05019402503967285
365,cpu,25,0.05011892318725586
366,cpu,25,0.050689697265625
367,cpu,25,0.05103778839111328
368,cpu,25,0.05119442939758301
369,cpu,25,0.0499577522277832
370,cpu,25,0.05079388618469238
371,cpu,25,0.05000591278076172
372,cpu,25,0.05059194564819336
373,cpu,25,0.05452585220336914
374,cpu,25,0.055028676986694336
375,cpu,25,0.05121564865112305
376,cpu,25,0.05044984817504883
377,cpu,25,0.05208158493041992
378,cpu,25,0.051769256591796875
379,cpu,25,0.0515134334564209
380,cpu,25,0.05281186103820801
381,cpu,25,0.051011085510253906
382,cpu,25,0.0511627197265625
383,cpu,25,0.05019378662109375
384,cpu,25,0.05062580108642578
385,cpu,25,0.05026817321777344
386,cpu,25,0.050424814224243164
387,cpu,25,0.04967069625854492
388,cpu,25,0.05011701583862305
389,cpu,25,0.04959440231323242
390,cpu,25,0.04976487159729004
391,cpu,25,0.050371408462524414
392,cpu,25,0.05060243606567383
393,cpu,25,0.050766706466674805
394,cpu,25,0.05032801628112793
395,cpu,25,0.05030202865600586
396,cpu,25,0.05031991004943848
397,cpu,25,0.05055999755859375
398,cpu,25,0.05074644088745117
399,cpu,25,0.05146431922912598
400,cpu,25,0.051568031311035156
401,cpu,25,0.050957679748535156
402,cpu,25,0.05022859573364258
403,cpu,25,0.05025649070739746
404,cpu,25,0.05041027069091797
405,cpu,25,0.050192832946777344
406,cpu,25,0.050133705139160156
407,cpu,25,0.05047273635864258
408,cpu,25,0.04999518394470215
409,cpu,25,0.050980329513549805
410,cpu,25,0.0505373477935791
411,cpu,25,0.05088520050048828
412,cpu,25,0.05034518241882324
413,cpu,25,0.05077052116394043
414,cpu,25,0.05012941360473633
415,cpu,25,0.050417184829711914
416,cpu,25,0.049839019775390625
417,cpu,25,0.05011725425720215
418,cpu,25,0.05024242401123047
419,cpu,25,0.05142545700073242
420,cpu,25,0.051599979400634766
421,cpu,25,0.05095195770263672
422,cpu,25,0.05068516731262207
423,cpu,25,0.050665855407714844
424,cpu,25,0.04983401298522949
425,cpu,25,0.05084538459777832
426,cpu,25,0.05035567283630371
427,cpu,25,0.05032157897949219
428,cpu,25,0.050192832946777344
429,cpu,25,0.05066061019897461
430,cpu,25,0.050278425216674805
431,cpu,25,0.05069375038146973
432,cpu,25,0.050969839096069336
433,cpu,25,0.05035758018493652
434,cpu,25,0.05021214485168457
435,cpu,25,0.05074763298034668
436,cpu,25,0.050099849700927734
437,cpu,25,0.05036306381225586
438,cpu,25,0.05068182945251465
439,cpu,25,0.050612449645996094
440,cpu,25,0.051664113998413086
441,cpu,25,0.05059003829956055
442,cpu,25,0.0502629280090332
443,cpu,25,0.0503849983215332
444,cpu,25,0.050255537033081055
445,cpu,25,0.05028033256530762
446,cpu,25,0.04999828338623047
447,cpu,25,0.049858808517456055
448,cpu,25,0.04991888999938965
449,cpu,25,0.050525665283203125
450,cpu,25,0.05006909370422363
451,cpu,25,0.05106472969055176
452,cpu,25,0.05058169364929199
453,cpu,25,0.05087924003601074
454,cpu,25,0.05043840408325195
455,cpu,25,0.05025768280029297
456,cpu,25,0.05045008659362793
457,cpu,25,0.05062222480773926
458,cpu,25,0.05125164985656738
459,cpu,25,0.050872087478637695
460,cpu,25,0.051416635513305664
461,cpu,25,0.05068397521972656
462,cpu,25,0.05018758773803711
463,cpu,25,0.05061483383178711
464,cpu,25,0.05028057098388672
465,cpu,25,0.05045723915100098
466,cpu,25,0.049829721450805664
467,cpu,25,0.05051136016845703
468,cpu,25,0.05045127868652344
469,cpu,25,0.050436973571777344
470,cpu,25,0.0501093864440918
471,cpu,25,0.050461769104003906
472,cpu,25,0.05012059211730957
473,cpu,25,0.05072331428527832
474,cpu,25,0.05008554458618164
475,cpu,25,0.050261735916137695
476,cpu,25,0.05013418197631836
477,cpu,25,0.05046820640563965
478,cpu,25,0.05062294006347656
479,cpu,25,0.05120253562927246
480,cpu,25,0.051967620849609375
481,cpu,25,0.05103325843811035
482,cpu,25,0.04990983009338379
483,cpu,25,0.05073142051696777
484,cpu,25,0.04979586601257324
485,cpu,25,0.05051469802856445
486,cpu,25,0.050759077072143555
487,cpu,25,0.05069589614868164
488,cpu,25,0.05039072036743164
489,cpu,25,0.050424814224243164
490,cpu,25,0.0503697395324707
491,cpu,25,0.050940752029418945
492,cpu,25,0.04961514472961426
493,cpu,25,0.050862789154052734
494,cpu,25,0.05044198036193848
495,cpu,25,0.051897525787353516
496,cpu,25,0.051616668701171875
497,cpu,25,0.05187654495239258
498,cpu,25,0.0524899959564209
499,cpu,25,0.0516362190246582
500,cpu,25,0.050049543380737305
501,cpu,25,0.050412893295288086
502,cpu,25,0.0500030517578125
503,cpu,25,0.050301551818847656
504,cpu,25,0.049498796463012695
505,cpu,25,0.050262451171875
506,cpu,25,0.05008745193481445
507,cpu,25,0.0512692928314209
508,cpu,25,0.05009865760803223
509,cpu,25,0.05089545249938965
510,cpu,25,0.050141096115112305
511,cpu,25,0.0507662296295166
512,cpu,25,0.05049324035644531
513,cpu,25,0.05088210105895996
514,cpu,25,0.049803733825683594
515,cpu,25,0.05009174346923828
516,cpu,25,0.049973249435424805
517,cpu,25,0.050486087799072266
518,cpu,25,0.05067110061645508
519,cpu,25,0.05082869529724121
520,cpu,25,0.05020904541015625
521,cpu,25,0.05036306381225586
522,cpu,25,0.05095648765563965
523,cpu,25,0.050351858139038086
524,cpu,25,0.050309181213378906
525,cpu,25,0.05060601234436035
526,cpu,25,0.04995012283325195
527,cpu,25,0.05061745643615723
528,cpu,25,0.04979085922241211
529,cpu,25,0.05043649673461914
530,cpu,25,0.049927711486816406
531,cpu,25,0.05091118812561035
532,cpu,25,0.05008125305175781
533,cpu,25,0.05062508583068848
534,cpu,25,0.04984855651855469
535,cpu,25,0.05047750473022461
536,cpu,25,0.04985165596008301
537,cpu,25,0.05059623718261719
538,cpu,25,0.0503997802734375
539,cpu,25,0.05070018768310547
540,cpu,25,0.04984736442565918
541,cpu,25,0.050638675689697266
542,cpu,25,0.050194501876831055
543,cpu,25,0.05069851875305176
544,cpu,25,0.051302433013916016
545,cpu,25,0.051035165786743164
546,cpu,25,0.050559043884277344
547,cpu,25,0.05138707160949707
548,cpu,25,0.051589012145996094
549,cpu,25,0.052306413650512695
550,cpu,25,0.0514683723449707
551,cpu,25,0.05270504951477051
552,cpu,25,0.05194568634033203
553,cpu,25,0.0522615909576416
554,cpu,25,0.05074310302734375
555,cpu,25,0.050684452056884766
556,cpu,25,0.05053448677062988
557,cpu,25,0.052344322204589844
558,cpu,25,0.053090572357177734
559,cpu,25,0.052112579345703125
560,cpu,25,0.05039858818054199
561,cpu,25,0.05051398277282715
562,cpu,25,0.05013751983642578
563,cpu,25,0.051039934158325195
564,cpu,25,0.05385279655456543
565,cpu,25,0.054705142974853516
566,cpu,25,0.05077219009399414
567,cpu,25,0.05023312568664551
568,cpu,25,0.05280447006225586
569,cpu,25,0.05179142951965332
570,cpu,25,0.0523068904876709
571,cpu,25,0.05194354057312012
572,cpu,25,0.05194354057312012
573,cpu,25,0.050950050354003906
574,cpu,25,0.050209999084472656
575,cpu,25,0.0504302978515625
576,cpu,25,0.05017900466918945
577,cpu,25,0.05061769485473633
578,cpu,25,0.05108070373535156
579,cpu,25,0.05044960975646973
580,cpu,25,0.05007815361022949
581,cpu,25,0.05081009864807129
582,cpu,25,0.050835371017456055
583,cpu,25,0.05031442642211914
584,cpu,25,0.05047154426574707
585,cpu,25,0.05032205581665039
586,cpu,25,0.0504457950592041
587,cpu,25,0.050814151763916016
588,cpu,25,0.05024576187133789
589,cpu,25,0.05072736740112305
590,cpu,25,0.050229787826538086
591,cpu,25,0.05055427551269531
592,cpu,25,0.05034446716308594
593,cpu,25,0.05319857597351074
594,cpu,25,0.05015277862548828
595,cpu,25,0.050432682037353516
596,cpu,25,0.05082583427429199
597,cpu,25,0.05081892013549805
598,cpu,25,0.050640106201171875
599,cpu,25,0.05026674270629883
600,cpu,25,0.05094790458679199
601,cpu,25,0.051751136779785156
602,cpu,25,0.0508272647857666
603,cpu,25,0.051595211029052734
604,cpu,25,0.05091667175292969
605,cpu,25,0.0515589714050293
606,cpu,25,0.05170583724975586
607,cpu,25,0.051462411880493164
608,cpu,25,0.05131220817565918
609,cpu,25,0.051753997802734375
610,cpu,25,0.05134749412536621
611,cpu,25,0.0514826774597168
612,cpu,25,0.05106639862060547
613,cpu,25,0.05131053924560547
614,cpu,25,0.04998350143432617
615,cpu,25,0.051676034927368164
616,cpu,25,0.05063033103942871
617,cpu,25,0.05286908149719238
618,cpu,25,0.0527346134185791
619,cpu,25,0.0525364875793457
620,cpu,25,0.052208662033081055
621,cpu,25,0.05268669128417969
622,cpu,25,0.05279350280761719
623,cpu,25,0.052875518798828125
624,cpu,25,0.051671743392944336
625,cpu,25,0.051756858825683594
626,cpu,25,0.05148482322692871
627,cpu,25,0.050397396087646484
628,cpu,25,0.05066967010498047
629,cpu,25,0.05046534538269043
630,cpu,25,0.05019116401672363
631,cpu,25,0.050345659255981445
632,cpu,25,0.05004763603210449
633,cpu,25,0.04999566078186035
634,cpu,25,0.05056285858154297
635,cpu,25,0.05122041702270508
636,cpu,25,0.06017184257507324
637,cpu,25,0.05906867980957031
638,cpu,25,0.05181241035461426
639,cpu,25,0.051320552825927734
640,cpu,25,0.05092453956604004
641,cpu,25,0.05077004432678223
642,cpu,25,0.04986214637756348
643,cpu,25,0.052297115325927734
644,cpu,25,0.05292344093322754
645,cpu,25,0.05238914489746094
646,cpu,25,0.053002357482910156
647,cpu,25,0.05338096618652344
648,cpu,25,0.052892446517944336
649,cpu,25,0.05183053016662598
650,cpu,25,0.050843238830566406
651,cpu,25,0.05045509338378906
652,cpu,25,0.05054974555969238
653,cpu,25,0.051630496978759766
654,cpu,25,0.051599740982055664
655,cpu,25,0.05148887634277344
656,cpu,25,0.05123257637023926
657,cpu,25,0.05080103874206543
658,cpu,25,0.04999351501464844
659,cpu,25,0.05073356628417969
660,cpu,25,0.0501558780670166
661,cpu,25,0.05071234703063965
662,cpu,25,0.05218958854675293
663,cpu,25,0.052370548248291016
664,cpu,25,0.0522613525390625
665,cpu,25,0.05176258087158203
666,cpu,25,0.051813602447509766
667,cpu,25,0.05051565170288086
668,cpu,25,0.05013704299926758
669,cpu,25,0.05007314682006836
670,cpu,25,0.04970240592956543
671,cpu,25,0.04998445510864258
672,cpu,25,0.04990386962890625
673,cpu,25,0.05555844306945801
674,cpu,25,0.04994535446166992
675,cpu,25,0.050813913345336914
676,cpu,25,0.051589012145996094
677,cpu,25,0.05271482467651367
678,cpu,25,0.05579662322998047
679,cpu,25,0.05007052421569824
680,cpu,25,0.05082368850708008
681,cpu,25,0.05072355270385742
682,cpu,25,0.050408363342285156
683,cpu,25,0.05210256576538086
684,cpu,25,0.05046701431274414
685,cpu,25,0.05050396919250488
686,cpu,25,0.052698612213134766
687,cpu,25,0.05083012580871582
688,cpu,25,0.050400495529174805
689,cpu,25,0.050293922424316406
690,cpu,25,0.050319671630859375
691,cpu,25,0.05026578903198242
692,cpu,25,0.05468392372131348
693,cpu,25,0.06500053405761719
694,cpu,25,0.0524449348449707
695,cpu,25,0.055342674255371094
696,cpu,25,0.05266928672790527
697,cpu,25,0.05304980278015137
698,cpu,25,0.05186629295349121
699,cpu,25,0.05080294609069824
700,cpu,25,0.05007457733154297
701,cpu,25,0.050398826599121094
702,cpu,25,0.0503542423248291
703,cpu,25,0.05159139633178711
704,cpu,25,0.050214529037475586
705,cpu,25,0.05145978927612305
706,cpu,25,0.05319404602050781
707,cpu,25,0.05063939094543457
708,cpu,25,0.051130056381225586
709,cpu,25,0.050308942794799805
710,cpu,25,0.05033612251281738
711,cpu,25,0.05038332939147949
712,cpu,25,0.05013275146484375
713,cpu,25,0.05023598670959473
714,cpu,25,0.051496267318725586
715,cpu,25,0.05416703224182129
716,cpu,25,0.05232644081115723
717,cpu,25,0.05279850959777832
718,cpu,25,0.05161738395690918
719,cpu,25,0.051483869552612305
720,cpu,25,0.050690650939941406
721,cpu,25,0.050402164459228516
722,cpu,25,0.04991793632507324
723,cpu,25,0.05048060417175293
724,cpu,25,0.050140380859375
725,cpu,25,0.05112814903259277
726,cpu,25,0.05005455017089844
727,cpu,25,0.05203390121459961
728,cpu,25,0.05144906044006348
729,cpu,25,0.050985097885131836
730,cpu,25,0.050098419189453125
731,cpu,25,0.05100607872009277
732,cpu,25,0.04972982406616211
733,cpu,25,0.05020308494567871
734,cpu,25,0.05054616928100586
735,cpu,25,0.0523831844329834
736,cpu,25,0.05035543441772461
737,cpu,25,0.050257205963134766
738,cpu,25,0.05002713203430176
739,cpu,25,0.05053067207336426
740,cpu,25,0.050011634826660156
741,cpu,25,0.05039811134338379
742,cpu,25,0.04995894432067871
743,cpu,25,0.05121278762817383
744,cpu,25,0.05067563056945801
745,cpu,25,0.052039384841918945
746,cpu,25,0.0515742301940918
747,cpu,25,0.05210542678833008
748,cpu,25,0.05048942565917969
749,cpu,25,0.050492048263549805
750,cpu,25,0.05074024200439453
751,cpu,25,0.050823211669921875
752,cpu,25,0.05075550079345703
753,cpu,25,0.05096936225891113
754,cpu,25,0.05144000053405762
755,cpu,25,0.05089378356933594
756,cpu,25,0.05093526840209961
757,cpu,25,0.051059722900390625
758,cpu,25,0.0502932071685791
759,cpu,25,0.050653934478759766
760,cpu,25,0.04998302459716797
761,cpu,25,0.050478458404541016
762,cpu,25,0.04991340637207031
763,cpu,25,0.049881935119628906
764,cpu,25,0.05079483985900879
765,cpu,25,0.05041813850402832
766,cpu,25,0.05040168762207031
767,cpu,25,0.051088809967041016
768,cpu,25,0.05008721351623535
769,cpu,25,0.050295114517211914
770,cpu,25,0.04987740516662598
771,cpu,25,0.05045151710510254
772,cpu,25,0.05005002021789551
773,cpu,25,0.050350189208984375
774,cpu,25,0.05138587951660156
775,cpu,25,0.05092930793762207
776,cpu,25,0.05100822448730469
777,cpu,25,0.0503687858581543
778,cpu,25,0.05020475387573242
779,cpu,25,0.050260066986083984
780,cpu,25,0.05048680305480957
781,cpu,25,0.050794363021850586
782,cpu,25,0.05008244514465332
783,cpu,25,0.05034947395324707
784,cpu,25,0.05063796043395996
785,cpu,25,0.050185203552246094
786,cpu,25,0.04997897148132324
787,cpu,25,0.05101895332336426
788,cpu,25,0.05052590370178223
789,cpu,25,0.05036520957946777
790,cpu,25,0.049724578857421875
791,cpu,25,0.05005145072937012
792,cpu,25,0.050063133239746094
793,cpu,25,0.05018448829650879
794,cpu,25,0.05117368698120117
795,cpu,25,0.05080223083496094
796,cpu,25,0.05010986328125
797,cpu,25,0.04967164993286133
798,cpu,25,0.05014443397521973
799,cpu,25,0.05025959014892578
800,cpu,25,0.05038332939147949
801,cpu,25,0.050282955169677734
802,cpu,25,0.050626516342163086
803,cpu,25,0.05016684532165527
804,cpu,25,0.04995322227478027
805,cpu,25,0.05020785331726074
806,cpu,25,0.04997873306274414
807,cpu,25,0.05009174346923828
808,cpu,25,0.05032634735107422
809,cpu,25,0.05030393600463867
810,cpu,25,0.04994559288024902
811,cpu,25,0.05126214027404785
812,cpu,25,0.050024986267089844
813,cpu,25,0.049866437911987305
814,cpu,25,0.050432443618774414
815,cpu,25,0.05070304870605469
816,cpu,25,0.05003929138183594
817,cpu,25,0.05033230781555176
818,cpu,25,0.050280094146728516
819,cpu,25,0.05004596710205078
820,cpu,25,0.0500950813293457
821,cpu,25,0.049921512603759766
822,cpu,25,0.05007529258728027
